State Name,Total Population,White Alone,Black or African American Alone,Hispanic or Latino,Median Household Income,Median Housing Value,Median Gross Rent,Median Age,Median Housing Construction Year,Total Employment,Below Poverty Level,Male Population,Female Population,Housing Units,Vacant Housing Units,Owner-Occupied Housing Units,Renter-Occupied Housing Units,State Code,Year
North Carolina,10698973.0,6650422.0,2182651.0,1114799.0,67481.0,280600.0,1131.0,39.2,1992.0,42499.0,1329157.0,5229792.0,5469181.0,4892627.0,593361.0,2868467.0,1430799.0,37,2022
North Dakota,609645.0,557952.0,4981.0,8553.0,41030.0,88600.0,479.0,39.1,1971.0,25464.0,68199.0,303655.0,305990.0,304458.0,34021.0,182490.0,87947.0,38,2005
North Dakota,635867.0,578919.0,5999.0,9332.0,41919.0,99700.0,497.0,37.1,1971.0,25800.0,69356.0,317246.0,318621.0,306982.0,34630.0,181666.0,90686.0,38,2006
North Dakota,639715.0,580333.0,5301.0,9704.0,43753.0,106800.0,516.0,37.1,1972.0,26771.0,74035.0,322878.0,316837.0,310438.0,38714.0,178590.0,93134.0,38,2007
North Dakota,641481.0,583732.0,6115.0,12946.0,45685.0,112500.0,534.0,37.0,1973.0,28698.0,73622.0,322965.0,318516.0,313018.0,38275.0,182992.0,91751.0,38,2008
North Dakota,646844.0,583263.0,6962.0,12636.0,47827.0,116800.0,564.0,37.0,1973.0,28690.0,72342.0,323783.0,323061.0,315625.0,36611.0,184159.0,94855.0,38,2009
North Dakota,674499.0,607058.0,8601.0,13919.0,48670.0,123000.0,583.0,37.4,1973.0,30301.0,84895.0,343445.0,331054.0,318099.0,37687.0,187673.0,92739.0,38,2010
North Dakota,683932.0,614327.0,6857.0,14923.0,51704.0,128600.0,626.0,36.6,1974.0,31257.0,80882.0,343944.0,339988.0,320888.0,37448.0,186254.0,97186.0,38,2011
North Dakota,699628.0,626192.0,10202.0,16672.0,53585.0,142500.0,644.0,36.2,1975.0,33064.0,75703.0,357591.0,342037.0,329249.0,38305.0,189193.0,101751.0,38,2012
North Dakota,723393.0,643478.0,10827.0,17631.0,55759.0,155400.0,690.0,35.5,1975.0,33619.0,82398.0,369155.0,354238.0,339293.0,40995.0,193389.0,104909.0,38,2013
North Dakota,739482.0,654375.0,14910.0,20618.0,59029.0,161800.0,728.0,35.1,1976.0,35892.0,82264.0,376324.0,363158.0,350534.0,45103.0,195002.0,110429.0,38,2014
North Dakota,756928.0,667900.0,15681.0,26059.0,60557.0,180900.0,775.0,34.9,1978.0,36890.0,80170.0,388152.0,368776.0,362889.0,49414.0,193342.0,120133.0,38,2015
North Dakota,757953.0,660919.0,19250.0,26434.0,60656.0,184100.0,776.0,35.0,1978.0,37428.0,78464.0,390181.0,367772.0,368545.0,53411.0,199208.0,115926.0,38,2016
North Dakota,755393.0,654116.0,23294.0,26479.0,61843.0,194700.0,785.0,35.4,1979.0,38313.0,75279.0,388300.0,367093.0,374591.0,58285.0,200554.0,115752.0,38,2017
North Dakota,760077.0,651687.0,25896.0,27444.0,63837.0,198700.0,808.0,35.4,1980.0,41050.0,78676.0,391222.0,368855.0,377661.0,58306.0,199467.0,119888.0,38,2018
North Dakota,762062.0,653910.0,22256.0,30486.0,64577.0,205400.0,804.0,35.5,1979.0,40599.0,78112.0,388339.0,373723.0,379974.0,56455.0,198411.0,125108.0,38,2019
North Dakota,768505.0,649087.5,22408.5,31264.5,65548.0,214900.0,821.5,35.65,1980.0,41179.5,80731.0,393941.5,374563.5,377204.5,54189.5,200980.0,122035.0,38,2020
North Dakota,774948.0,644265.0,22561.0,32043.0,66519.0,224400.0,839.0,35.8,1981.0,41760.0,83350.0,399544.0,375404.0,374435.0,51924.0,203549.0,118962.0,38,2021
North Dakota,779261.0,648124.0,25514.0,34233.0,71970.0,243100.0,863.0,36.2,1983.0,46181.0,86192.0,398845.0,380416.0,377722.0,46241.0,215896.0,115585.0,38,2022
Ohio,11155606.0,9408020.0,1283908.0,253889.0,43493.0,129600.0,613.0,37.6,1964.0,29728.0,1450650.0,5423416.0,5732190.0,5007091.0,499270.0,3152610.0,1355211.0,39,2005
Ohio,11478006.0,9645844.0,1357343.0,265762.0,44532.0,135200.0,627.0,37.6,1964.0,29683.0,1486363.0,5591589.0,5886417.0,5045356.0,545850.0,3150239.0,1349267.0,39,2006
Ohio,11466917.0,9629758.0,1344674.0,281940.0,46597.0,137800.0,643.0,37.8,1965.0,30788.0,1464133.0,5589500.0,5877417.0,5065254.0,559259.0,3139659.0,1366336.0,39,2007
Ohio,11485910.0,9659753.0,1346129.0,299778.0,47988.0,140200.0,667.0,38.2,1965.0,31013.0,1492154.0,5600023.0,5885887.0,5080242.0,571371.0,3113343.0,1395528.0,39,2008
Ohio,11542645.0,9694632.0,1363461.0,322975.0,45395.0,134600.0,670.0,38.5,1965.0,30108.0,1709971.0,5632221.0,5910424.0,5094314.0,567910.0,3080013.0,1446391.0,39,2009
Ohio,11536182.0,9569990.0,1412002.0,355016.0,45090.0,134400.0,685.0,38.9,1966.0,30898.0,1779032.0,5630118.0,5906064.0,5128113.0,603047.0,3095197.0,1429869.0,39,2010
Ohio,11544951.0,9566847.0,1396483.0,364018.0,45749.0,129600.0,692.0,39.1,1966.0,31309.0,1845800.0,5641528.0,5903423.0,5133528.0,594973.0,3039713.0,1498842.0,39,2011
Ohio,11544225.0,9547022.0,1413110.0,374276.0,46829.0,127600.0,700.0,39.3,1966.0,31453.0,1824628.0,5642634.0,5901591.0,5128846.0,574174.0,3019382.0,1535290.0,39,2012
Ohio,11570808.0,9541274.0,1405148.0,383113.0,48081.0,127000.0,709.0,39.3,1967.0,31791.0,1796942.0,5658223.0,5912585.0,5124126.0,559381.0,3015795.0,1548950.0,39,2013
Ohio,11594163.0,9522264.0,1419214.0,398706.0,49308.0,129100.0,735.0,39.4,1967.0,32122.0,1785780.0,5676586.0,5917577.0,5147282.0,554110.0,3000748.0,1592424.0,39,2014
Ohio,11613423.0,9519055.0,1426291.0,411202.0,51075.0,136400.0,746.0,39.3,1968.0,32755.0,1674415.0,5683951.0,5929472.0,5156546.0,549891.0,3013093.0,1593562.0,39,2015
Ohio,11614373.0,9476221.0,1443510.0,420081.0,52334.0,140100.0,759.0,39.3,1967.0,34549.0,1645382.0,5691600.0,5922773.0,5164400.0,539731.0,3022809.0,1601860.0,39,2016
Ohio,11658609.0,9480074.0,1441353.0,436762.0,54021.0,144200.0,772.0,39.3,1968.0,35585.0,1582931.0,5709254.0,5949355.0,5201701.0,534509.0,3070181.0,1597011.0,39,2017
Ohio,11689442.0,9470940.0,1446306.0,455918.0,56111.0,151100.0,797.0,39.5,1968.0,36775.0,1578673.0,5732095.0,5957347.0,5217617.0,532170.0,3086226.0,1599221.0,39,2018
Ohio,11689100.0,9452650.0,1467331.0,467589.0,58642.0,157200.0,813.0,39.6,1969.0,37201.0,1484862.0,5732207.0,5956893.0,5232943.0,502603.0,3123733.0,1606607.0,39,2019
Ohio,11734558.5,9281577.5,1436854.5,486351.0,60452.0,168700.0,841.5,39.6,1969.5,39225.0,1510693.0,5770391.0,5964167.5,5251220.5,469589.5,3185109.5,1596521.5,39,2020
Ohio,11780017.0,9110505.0,1406378.0,505113.0,62262.0,180200.0,870.0,39.6,1970.0,41249.0,1536524.0,5808575.0,5971442.0,5269498.0,436576.0,3246486.0,1586436.0,39,2021
Ohio,11756058.0,9059267.0,1414910.0,517232.0,65720.0,204100.0,949.0,39.9,1970.0,43875.0,1540922.0,5810211.0,5945847.0,5293227.0,415021.0,3285052.0,1593154.0,39,2022
Oklahoma,3433496.0,2589660.0,243094.0,227767.0,37063.0,89100.0,547.0,36.5,1973.0,25379.0,564544.0,1680757.0,1752739.0,1588749.0,208154.0,937051.0,443544.0,40,2005
Oklahoma,3579212.0,2698032.0,263271.0,244822.0,38770.0,94500.0,580.0,36.2,1974.0,25610.0,587591.0,1763175.0,1816037.0,1607416.0,222116.0,950407.0,434893.0,40,2006
Oklahoma,3617316.0,2710090.0,270332.0,259867.0,41567.0,103000.0,588.0,36.1,1974.0,26985.0,557030.0,1792726.0,1824590.0,1623100.0,223168.0,955146.0,444786.0,40,2007
Oklahoma,3642361.0,2761321.0,261001.0,278760.0,42822.0,105500.0,614.0,36.3,1974.0,27412.0,561666.0,1794927.0,1847434.0,1637213.0,229280.0,946699.0,461234.0,40,2008
Oklahoma,3687050.0,2778234.0,268412.0,300936.0,41664.0,107700.0,636.0,35.7,1975.0,27674.0,577956.0,1818767.0,1868283.0,1650184.0,220165.0,960901.0,469118.0,40,2009
Oklahoma,3761702.0,2764307.0,270132.0,332611.0,42072.0,111400.0,659.0,36.3,1976.0,27694.0,616610.0,1856245.0,1905457.0,1666205.0,233246.0,971378.0,461581.0,40,2010
Oklahoma,3791508.0,2792094.0,275392.0,347623.0,43225.0,112600.0,675.0,36.3,1976.0,28819.0,633298.0,1877843.0,1913665.0,1674724.0,231993.0,966998.0,475733.0,40,2011
Oklahoma,3814820.0,2805612.0,272820.0,356299.0,44312.0,114300.0,686.0,36.3,1976.0,30261.0,637429.0,1889807.0,1925013.0,1677646.0,230979.0,960369.0,486298.0,40,2012
Oklahoma,3850568.0,2815708.0,277016.0,369656.0,45690.0,116500.0,705.0,36.2,1977.0,30521.0,626906.0,1906922.0,1943646.0,1682358.0,235081.0,948540.0,498737.0,40,2013
Oklahoma,3878051.0,2827481.0,287254.0,378879.0,47529.0,119800.0,737.0,36.2,1977.0,31050.0,623840.0,1920562.0,1957489.0,1699556.0,239797.0,950817.0,508942.0,40,2014
Oklahoma,3911338.0,2838386.0,286314.0,396464.0,48568.0,126800.0,759.0,36.3,1977.0,31222.0,610828.0,1939555.0,1971783.0,1711515.0,245564.0,957858.0,508093.0,40,2015
Oklahoma,3923561.0,2841467.0,287373.0,403936.0,49176.0,132200.0,744.0,36.4,1978.0,31880.0,620377.0,1943273.0,1980288.0,1721072.0,251730.0,953552.0,515790.0,40,2016
Oklahoma,3930864.0,2837492.0,286716.0,417708.0,50051.0,137400.0,780.0,36.6,1978.0,32226.0,603864.0,1948986.0,1981878.0,1734074.0,263710.0,962483.0,507881.0,40,2017
Oklahoma,3943079.0,2845906.0,287680.0,429079.0,51924.0,140000.0,808.0,36.7,1978.0,33135.0,596949.0,1950076.0,1993003.0,1743073.0,257763.0,971990.0,513320.0,40,2018
Oklahoma,3956971.0,2865785.0,287414.0,438106.0,54449.0,147000.0,814.0,37.0,1979.0,35649.0,583029.0,1962477.0,1994494.0,1749520.0,254369.0,979898.0,515253.0,40,2019
Oklahoma,3971805.0,2741421.5,281023.0,452676.0,55137.5,157750.0,834.5,37.1,1979.5,36213.5,594905.5,1973592.0,1998213.0,1755816.5,234257.5,996867.5,524691.5,40,2020
Oklahoma,3986639.0,2617058.0,274632.0,467246.0,55826.0,168500.0,855.0,37.2,1980.0,36778.0,606782.0,1984707.0,2001932.0,1762113.0,214146.0,1013837.0,534130.0,40,2021
Oklahoma,4019800.0,2619684.0,274248.0,486692.0,59673.0,191700.0,937.0,37.1,1981.0,39859.0,610254.0,2004195.0,2015605.0,1776732.0,203552.0,1029003.0,544177.0,40,2022
Oregon,3560109.0,3089729.0,58309.0,353433.0,42944.0,201200.0,689.0,37.0,1975.0,27661.0,498854.0,1760453.0,1799656.0,1558421.0,133081.0,909113.0,516227.0,41,2005
Oregon,3700758.0,3186177.0,63631.0,379034.0,46230.0,236600.0,714.0,37.6,1976.0,28587.0,480613.0,1833458.0,1867300.0,1586600.0,136938.0,939123.0,510539.0,41,2006
Oregon,3747455.0,3216232.0,62852.0,396145.0,48730.0,257300.0,743.0,37.9,1976.0,29954.0,474189.0,1857248.0,1890207.0,1609764.0,137799.0,950773.0,521192.0,41,2007
Oregon,3790060.0,3286053.0,65643.0,416044.0,50169.0,273300.0,780.0,38.0,1976.0,30804.0,506145.0,1884732.0,1905328.0,1628902.0,154147.0,948798.0,525957.0,41,2008
Oregon,3825657.0,3274965.0,68196.0,428466.0,48457.0,257400.0,819.0,38.0,1976.0,29414.0,534594.0,1895208.0,1930449.0,1639539.0,153620.0,936919.0,549000.0,41,2009
Oregon,3838957.0,3262714.0,70368.0,451940.0,46560.0,244500.0,816.0,38.5,1977.0,29780.0,596408.0,1902185.0,1936772.0,1676476.0,169339.0,942674.0,564463.0,41,2010
Oregon,3871859.0,3279357.0,70067.0,466071.0,46816.0,232900.0,840.0,38.7,1977.0,30457.0,662283.0,1914116.0,1957743.0,1684244.0,167265.0,922012.0,594967.0,41,2011
Oregon,3899353.0,3321591.0,69719.0,474155.0,49161.0,223900.0,862.0,38.9,1977.0,31014.0,658359.0,1932789.0,1966564.0,1682531.0,165574.0,933775.0,583182.0,41,2012
Oregon,3930065.0,3370391.0,72655.0,483761.0,50251.0,229700.0,887.0,39.1,1977.0,30856.0,642138.0,1946196.0,1983869.0,1684107.0,160308.0,926930.0,596869.0,41,2013
Oregon,3970239.0,3358250.0,71042.0,496791.0,51075.0,239800.0,924.0,39.3,1977.0,31074.0,644450.0,1964293.0,2005946.0,1700611.0,165100.0,932392.0,603119.0,41,2014
Oregon,4028977.0,3433909.0,76980.0,511898.0,54148.0,264100.0,943.0,39.1,1978.0,31808.0,607029.0,1992162.0,2036815.0,1718509.0,165304.0,948891.0,604314.0,41,2015
Oregon,4093465.0,3455810.0,79575.0,522568.0,57532.0,287100.0,1015.0,39.2,1978.0,33906.0,536146.0,2026038.0,2067427.0,1732887.0,161209.0,969579.0,602099.0,41,2016
Oregon,4142776.0,3497242.0,77750.0,540924.0,60212.0,319200.0,1079.0,39.3,1979.0,35926.0,537974.0,2054016.0,2088760.0,1768582.0,164947.0,1007015.0,596620.0,41,2017
Oregon,4190713.0,3514983.0,82046.0,556397.0,63426.0,341800.0,1130.0,39.6,1979.0,37227.0,516570.0,2079943.0,2110770.0,1788743.0,148773.0,1024853.0,615117.0,41,2018
Oregon,4217737.0,3523853.0,77918.0,566839.0,67058.0,354600.0,1185.0,39.7,1979.0,38636.0,470643.0,2089676.0,2128061.0,1808482.0,159130.0,1037125.0,612227.0,41,2019
Oregon,4231946.0,3346650.0,79326.5,581677.5,69310.0,388650.0,1233.5,39.900000000000006,1979.5,40663.5,489236.0,2105604.0,2126342.0,1822745.5,146770.0,1061577.5,614398.0,41,2020
Oregon,4246155.0,3169447.0,80735.0,596516.0,71562.0,422700.0,1282.0,40.1,1980.0,42691.0,507829.0,2121532.0,2124623.0,1837009.0,134410.0,1086030.0,616569.0,41,2021
Oregon,4240137.0,3160419.0,82820.0,609538.0,75657.0,475600.0,1370.0,40.5,1981.0,45456.0,503935.0,2121651.0,2118486.0,1859349.0,133009.0,1084786.0,641554.0,41,2022
Pennsylvania,11979147.0,10132144.0,1208536.0,484679.0,44537.0,131900.0,647.0,39.7,1958.0,30338.0,1420396.0,5799557.0,6179590.0,5422362.0,562222.0,3474048.0,1386092.0,42,2005
Pennsylvania,12440621.0,10429732.0,1289799.0,527142.0,46259.0,145200.0,664.0,39.6,1958.0,30708.0,1448228.0,6043132.0,6397489.0,5453647.0,608044.0,3475105.0,1370498.0,42,2006
Pennsylvania,12432792.0,10408647.0,1289389.0,554348.0,48576.0,155000.0,685.0,39.7,1959.0,31394.0,1393026.0,6052038.0,6380754.0,5478158.0,604676.0,3491156.0,1382326.0,42,2007
Pennsylvania,12448279.0,10428104.0,1288057.0,595128.0,50713.0,164700.0,726.0,40.0,1959.0,32324.0,1458394.0,6056221.0,6392058.0,5496509.0,591955.0,3474817.0,1429737.0,42,2008
Pennsylvania,12604767.0,10525640.0,1325314.0,646047.0,49520.0,164700.0,738.0,39.9,1960.0,32239.0,1516705.0,6136100.0,6468667.0,5518579.0,601710.0,3467285.0,1449584.0,42,2009
Pennsylvania,12709630.0,10492442.0,1376234.0,722111.0,49288.0,165500.0,763.0,40.2,1960.0,32053.0,1648184.0,6192105.0,6517525.0,5568820.0,632790.0,3461678.0,1474352.0,42,2010
Pennsylvania,12742886.0,10485910.0,1372685.0,751430.0,50228.0,164800.0,786.0,40.3,1961.0,32837.0,1695996.0,6216838.0,6526048.0,5579394.0,642061.0,3431023.0,1506310.0,42,2011
Pennsylvania,12763536.0,10456819.0,1400003.0,780862.0,51230.0,163800.0,798.0,40.5,1961.0,33654.0,1693285.0,6229333.0,6534203.0,5572765.0,614516.0,3416499.0,1541750.0,42,2012
Pennsylvania,12773801.0,10427694.0,1409021.0,808147.0,52007.0,164200.0,828.0,40.6,1962.0,34575.0,1690405.0,6243308.0,6530493.0,5565354.0,626460.0,3405170.0,1533724.0,42,2013
Pennsylvania,12787209.0,10408847.0,1416865.0,837487.0,53234.0,165400.0,848.0,40.7,1961.0,35167.0,1682212.0,6253250.0,6533959.0,5590712.0,644740.0,3404164.0,1541808.0,42,2014
Pennsylvania,12802503.0,10386678.0,1408512.0,870209.0,55702.0,170600.0,868.0,40.7,1962.0,35786.0,1629995.0,6262246.0,6540257.0,5603051.0,647014.0,3405756.0,1550281.0,42,2015
Pennsylvania,12784227.0,10340877.0,1407047.0,900002.0,56907.0,174100.0,881.0,40.6,1963.0,36681.0,1592045.0,6262870.0,6521357.0,5611995.0,674224.0,3382514.0,1555257.0,42,2016
Pennsylvania,12805537.0,10339488.0,1437081.0,938428.0,59195.0,181200.0,893.0,40.8,1963.0,37709.0,1548720.0,6272521.0,6533016.0,5694402.0,685651.0,3421017.0,1587734.0,42,2017
Pennsylvania,12807060.0,10256084.0,1428406.0,974763.0,60905.0,186000.0,927.0,40.8,1963.0,39268.0,1517870.0,6271620.0,6535440.0,5713136.0,642205.0,3478645.0,1592286.0,42,2018
Pennsylvania,12801989.0,10193792.0,1454753.0,997830.0,63463.0,192600.0,951.0,40.8,1963.0,40468.0,1489333.0,6272527.0,6529462.0,5732580.0,613331.0,3501824.0,1617425.0,42,2019
Pennsylvania,12883022.5,9949242.0,1403302.5,1040190.0,66210.0,207450.0,993.5,40.849999999999994,1964.0,42515.0,1504182.5,6336079.5,6546943.0,5751526.0,577423.5,3579651.0,1594451.5,42,2020
Pennsylvania,12964056.0,9704692.0,1351852.0,1082550.0,68957.0,222300.0,1036.0,40.9,1965.0,44562.0,1519032.0,6399632.0,6564424.0,5770472.0,541516.0,3657478.0,1571478.0,42,2021
Pennsylvania,12972008.0,9655892.0,1361224.0,1115997.0,71798.0,245500.0,1116.0,40.9,1965.0,46836.0,1483365.0,6399830.0,6572178.0,5815191.0,521126.0,3658207.0,1635858.0,42,2022
Puerto Rico,3865280.0,2953015.0,276503.0,3809041.0,17184.0,95700.0,380.0,34.4,1975.0,15496.0,1718373.0,1845154.0,2020126.0,1440683.0,186365.0,934479.0,319839.0,72,2005
Puerto Rico,3927776.0,2962908.0,303274.0,3877953.0,17621.0,98700.0,395.0,34.7,1976.0,15505.0,1753410.0,1887087.0,2040689.0,1437597.0,197141.0,919418.0,321038.0,72,2006
Puerto Rico,3942375.0,3004147.0,273785.0,3890019.0,17741.0,104400.0,392.0,35.4,1976.0,15561.0,1763078.0,1893735.0,2048640.0,1434322.0,230037.0,894308.0,309977.0,72,2007
Puerto Rico,3954037.0,2994236.0,282951.0,3912844.0,18401.0,122000.0,429.0,35.9,1976.0,15822.0,1750559.0,1895974.0,2058063.0,1432203.0,245706.0,859531.0,326966.0,72,2008
Puerto Rico,3967288.0,2885121.0,281393.0,3916723.0,18314.0,118500.0,419.0,36.3,1975.0,15680.0,1764635.0,1905314.0,2061974.0,1428627.0,247515.0,844860.0,336252.0,72,2009
Puerto Rico,3722133.0,2523383.0,281915.0,3680273.0,18862.0,120300.0,429.0,37.2,1978.0,17219.0,1659792.0,1785266.0,1936867.0,1637216.0,317768.0,929831.0,389617.0,72,2010
Puerto Rico,3706690.0,2539680.0,290083.0,3667710.0,18660.0,120300.0,442.0,37.5,1978.0,17221.0,1673610.0,1770224.0,1936466.0,1567959.0,311808.0,876741.0,379410.0,72,2011
Puerto Rico,3667084.0,2536665.0,304289.0,3631408.0,19429.0,127300.0,448.0,37.8,1978.0,17344.0,1632533.0,1757273.0,1909811.0,1583437.0,319743.0,877877.0,385817.0,72,2012
Puerto Rico,3615086.0,2596735.0,280579.0,3582188.0,19183.0,119900.0,448.0,38.6,1979.0,17420.0,1626879.0,1729120.0,1885966.0,1572849.0,319159.0,865343.0,388347.0,72,2013
Puerto Rico,3548397.0,2520447.0,299398.0,3514279.0,18928.0,120800.0,467.0,39.3,1978.0,17412.0,1624453.0,1704416.0,1843981.0,1571275.0,337785.0,837840.0,395650.0,72,2014
Puerto Rico,3474182.0,2355164.0,341710.0,3437388.0,18626.0,114100.0,433.0,40.0,1978.0,17419.0,1586285.0,1657467.0,1816715.0,1573532.0,351681.0,836820.0,385031.0,72,2015
Puerto Rico,3411307.0,2278731.0,395069.0,3365841.0,20078.0,111900.0,463.0,40.7,1978.0,17486.0,1469382.0,1625567.0,1785740.0,1555880.0,347442.0,821672.0,386766.0,72,2016
Puerto Rico,3337177.0,2210728.0,403659.0,3306460.0,19343.0,109800.0,453.0,41.4,1978.0,17691.0,1468798.0,1591997.0,1745180.0,1561802.0,370497.0,802024.0,389281.0,72,2017
Puerto Rico,3195153.0,2079304.0,400936.0,3154017.0,20296.0,110800.0,484.0,42.9,1978.0,17524.0,1363666.0,1520415.0,1674738.0,1553061.0,373424.0,793791.0,385846.0,72,2018
Puerto Rico,3193694.0,2054764.0,395439.0,3134759.0,20474.0,110300.0,482.0,43.1,1978.0,17647.0,1376809.0,1515994.0,1677700.0,1559505.0,388523.0,803460.0,367522.0,72,2019
Puerto Rico,3228639.0,1484802.0,297915.0,3186909.5,21355.5,112200.0,493.0,43.6,1978.0,18234.5,1343636.5,1529992.5,1698646.5,1543153.0,374671.0,802007.5,366474.5,72,2020
Puerto Rico,3263584.0,914840.0,200391.0,3239060.0,22237.0,114100.0,504.0,44.1,1978.0,18822.0,1310464.0,1543991.0,1719593.0,1526801.0,360819.0,800555.0,365427.0,72,2021
Puerto Rico,3221789.0,848732.0,188147.0,3190139.0,24112.0,122200.0,535.0,44.7,1979.0,20396.0,1333111.0,1528789.0,1693000.0,1598570.0,309259.0,869635.0,419676.0,72,2022
Rhode Island,1032662.0,856314.0,51843.0,112722.0,51458.0,281300.0,775.0,38.4,1955.0,32169.0,126150.0,497891.0,534771.0,447810.0,41721.0,254639.0,151450.0,44,2005
Rhode Island,1067610.0,882370.0,54396.0,117708.0,51814.0,295700.0,840.0,38.4,1955.0,31260.0,114066.0,514651.0,552959.0,449574.0,43947.0,255495.0,150132.0,44,2006
Rhode Island,1057832.0,875512.0,59107.0,118934.0,53568.0,292800.0,830.0,38.3,1956.0,33479.0,122128.0,511071.0,546761.0,450877.0,48339.0,256033.0,146505.0,44,2007
Rhode Island,1050788.0,874386.0,57169.0,122206.0,55701.0,286000.0,850.0,38.8,1957.0,33798.0,118556.0,506854.0,543934.0,451770.0,52663.0,249139.0,149968.0,44,2008
Rhode Island,1053209.0,869575.0,63171.0,125805.0,54119.0,267100.0,890.0,39.4,1958.0,34448.0,116378.0,510981.0,542228.0,452180.0,45837.0,257680.0,148663.0,44,2009
Rhode Island,1052886.0,857493.0,62822.0,131383.0,52254.0,254500.0,868.0,39.6,1956.0,33945.0,142188.0,508198.0,544688.0,463416.0,61121.0,244516.0,157779.0,44,2010
Rhode Island,1051302.0,859000.0,63397.0,134714.0,53636.0,245500.0,875.0,39.5,1957.0,35488.0,148819.0,508396.0,542906.0,464741.0,52482.0,249754.0,162505.0,44,2011
Rhode Island,1050292.0,857897.0,67840.0,138550.0,54554.0,234600.0,878.0,39.8,1959.0,34483.0,138907.0,506835.0,543457.0,462618.0,49535.0,247790.0,165293.0,44,2012
Rhode Island,1051511.0,846102.0,67541.0,142853.0,55902.0,232300.0,918.0,39.9,1960.0,35879.0,144446.0,512999.0,538512.0,461658.0,55292.0,245409.0,160957.0,44,2013
Rhode Island,1055173.0,858236.0,70600.0,148096.0,54891.0,236000.0,934.0,39.8,1958.0,34404.0,145596.0,511650.0,543523.0,462630.0,52976.0,240878.0,168776.0,44,2014
Rhode Island,1056298.0,848845.0,65504.0,152085.0,58073.0,241000.0,938.0,39.7,1959.0,37458.0,141035.0,511773.0,544525.0,462555.0,55071.0,240618.0,166866.0,44,2015
Rhode Island,1056426.0,850105.0,67526.0,157352.0,60596.0,247700.0,948.0,40.2,1960.0,38414.0,129932.0,511358.0,545068.0,462598.0,54359.0,236882.0,171357.0,44,2016
Rhode Island,1059639.0,866258.0,66660.0,163346.0,63870.0,257800.0,941.0,39.5,1961.0,40240.0,118367.0,513198.0,546441.0,468266.0,59518.0,248723.0,160025.0,44,2017
Rhode Island,1057315.0,852805.0,70749.0,168341.0,64340.0,273800.0,998.0,40.0,1960.0,40974.0,131205.0,515900.0,541415.0,469153.0,62580.0,251354.0,155219.0,44,2018
Rhode Island,1059361.0,833690.0,78143.0,172643.0,71169.0,283000.0,1043.0,40.1,1960.0,41558.0,110244.0,517221.0,542140.0,470177.0,63003.0,251146.0,156028.0,44,2019
Rhode Island,1077485.5,804692.5,66275.5,180210.0,72588.5,315550.0,1092.5,40.35,1960.0,43926.5,115149.5,526905.0,550580.5,477551.0,53879.0,264797.5,158874.5,44,2020
Rhode Island,1095610.0,775695.0,54408.0,187777.0,74008.0,348100.0,1142.0,40.6,1960.0,46295.0,120055.0,536589.0,559021.0,484925.0,44755.0,278449.0,161721.0,44,2021
Rhode Island,1093734.0,770878.0,60402.0,191979.0,81854.0,383900.0,1254.0,40.7,1961.0,51123.0,113878.0,535841.0,557893.0,486017.0,39329.0,282617.0,164071.0,44,2022
South Carolina,4113961.0,2774429.0,1174488.0,135041.0,39316.0,113100.0,611.0,37.1,1981.0,26448.0,638643.0,1986328.0,2127633.0,1927864.0,291957.0,1146620.0,489287.0,45,2005
South Carolina,4321249.0,2908324.0,1237900.0,148632.0,41100.0,122400.0,640.0,37.1,1982.0,26938.0,656154.0,2102537.0,2218712.0,1975816.0,318838.0,1165464.0,491514.0,45,2006
South Carolina,4407709.0,2968269.0,1253575.0,165921.0,43329.0,133900.0,645.0,37.4,1983.0,29082.0,641758.0,2139763.0,2267946.0,2022033.0,319469.0,1192466.0,510098.0,45,2007
South Carolina,4479800.0,3025982.0,1257796.0,182194.0,44625.0,138700.0,675.0,37.6,1983.0,29438.0,679584.0,2179245.0,2300555.0,2056179.0,353879.0,1201508.0,500792.0,45,2008
South Carolina,4561242.0,3082191.0,1273826.0,203827.0,42442.0,137500.0,706.0,37.5,1984.0,28448.0,753739.0,2219149.0,2342093.0,2084361.0,354129.0,1213577.0,516655.0,45,2009
South Carolina,4636312.0,3110798.0,1301988.0,231001.0,42018.0,138100.0,728.0,37.8,1985.0,29193.0,815755.0,2253035.0,2383277.0,2140337.0,378944.0,1210160.0,551233.0,45,2010
South Carolina,4679230.0,3135216.0,1305093.0,241008.0,42367.0,136000.0,741.0,38.0,1985.0,29209.0,856938.0,2274282.0,2404948.0,2157063.0,388229.0,1223474.0,545360.0,45,2011
South Carolina,4723723.0,3165844.0,1307087.0,249762.0,43107.0,135500.0,754.0,38.3,1985.0,30127.0,837770.0,2295781.0,2427942.0,2156768.0,369428.0,1217692.0,569648.0,45,2012
South Carolina,4774839.0,3209900.0,1320131.0,253360.0,44163.0,139200.0,766.0,38.6,1986.0,29914.0,860380.0,2321179.0,2453660.0,2158784.0,363795.0,1223614.0,571375.0,45,2013
South Carolina,4832482.0,3254145.0,1320373.0,257404.0,45238.0,140000.0,791.0,38.8,1986.0,30088.0,843860.0,2351359.0,2481123.0,2188258.0,361344.0,1243177.0,583737.0,45,2014
South Carolina,4896146.0,3292094.0,1344114.0,262555.0,47238.0,148600.0,819.0,39.0,1986.0,30951.0,790715.0,2385096.0,2511050.0,2210150.0,352382.0,1265627.0,592141.0,45,2015
